Id,Predicted
169184,446463.89667402173
57646,386880.8435632315
12548,378667.8302482669
48819,292396.8706998175
130654,348028.79527917487
20650,371728.080637313
150867,481360.80079538317
34885,485848.11461958976
93023,323308.01908079034
107327,391577.2960933464
184368,574170.6758462039
54610,376883.6863539133
151592,504553.43805756874
101228,471735.05552378733
28819,359205.7033414954
9136,448860.7855734235
107191,398765.15538254427
2917,312329.3008003632
65502,370295.3832938565
6410,313689.37517965655
37794,367003.0723280495
114982,383333.782041661
109506,266124.0537839643
100149,461315.90295005374
7610,319819.57959094516
68167,448062.78234483127
81919,484573.09485946246
99768,427837.48692687694
3942,361450.02721588535
118904,464993.7324137489
30060,385840.5865258217
185729,536232.4448304205
53369,186768.03926670656
9719,401407.9516115971
151448,420193.3402657952
60594,251505.4532654239
83400,537088.4708662156
40168,278606.44803757535
166230,411867.7961246703
33207,303477.94838442234
28355,732905.2251886138
162451,691682.4270023503
180033,703356.7072535304
97052,482518.5105810886
32295,495118.65768104704
171908,632459.4609053432
54494,343523.48806201934
174530,598493.6257908256
143835,352997.1763491093
61627,656798.9984424615
49813,320558.39288123563
117691,449061.37331277673
132738,537510.6639017366
114211,485804.1138208481
116741,478086.4269979896
39246,401495.85891994915
150011,382745.21333145094
182319,549678.944710783
32441,350287.9508754186
18842,373278.14062436146
115944,495916.32982599543
149001,448017.8171995231
19084,351701.3210739206
74818,393348.81830564
49603,290053.91021849285
86262,634461.802522148
14520,268477.9772111898
57209,687866.4920117367
148575,593897.18804485
180401,570554.041736357
87114,423354.80279242725
2843,265452.3564096411
156073,417254.57977382827
132217,422042.74692129425
140349,482423.35242938704
170933,664909.659327202
62586,400634.2831915726
184569,530279.2994622274
169996,329445.0982042629
7026,374473.425435776
134501,452183.01999928546
163406,505865.1116308276
56796,404814.0819778228
174870,666782.6475030086
59547,241837.78146329202
154091,428919.6523030867
61191,556962.7823625255
135899,400395.562235063
184121,563404.8335251577
1063,378654.6900678085
79995,489094.2740370538
113553,397302.231970973
31931,341252.356287841
123780,356915.7002857446
138987,468084.7661305209
41502,219530.7216544068
100104,516682.73189342424
83570,462060.56614292174
181648,644223.9551577286
68406,432999.35588955553
114567,351893.17254114285
5470,416759.25615007285
176926,669467.7742082152
173013,420275.17647168646
110219,365755.83604037826
120569,529340.7378227394
76446,339645.49388926406
140674,412438.80864691525
66214,397776.3022916729
120240,340488.08394833293
113802,405700.24576727895
169747,449423.6379379886
84049,511438.94861051755
104675,312890.46892581426
92499,374889.49677481194
107783,497259.8739626013
12344,257243.07743679
93256,575682.5927251611
101908,396038.23267619056
17216,265706.06391406315
185016,599066.9823133666
25318,394449.1388514021
65253,314563.4881936532
104156,443122.3238878938
108253,407619.3440395291
150957,447331.01189254364
97028,428164.0882662175
3219,355467.8227074428
172533,455932.37792512996
168865,464190.0426013563
82280,324734.8232861844
4380,304854.53728810546
4327,578967.680366813
109861,437065.46370508394
102888,633630.3996979684
77664,394545.05150525516
58355,304035.1774801958
91308,235303.70818581944
169692,437758.659855169
154931,486621.4691758452
123897,477157.72657537577
43550,477611.6715666103
94084,418952.32155575394
165076,550614.8434586012
55701,371178.51660226856
19310,359413.6192258516
60785,499144.73592484597
51513,366819.3291916559
145397,396732.8670047632
101693,401274.10966149997
164688,489844.91803355684
82863,350748.35498291487
130074,500572.35988907376
29760,340375.53985651664
130642,377203.64778144454
31347,441295.7621238201
24205,308744.2217360684
165100,384890.8369809489
81514,487893.60663551337
91083,699429.9851172641
41826,454677.9497097406
21665,295715.0979606931
62257,255637.57924758887
10102,349537.19864304457
179693,722376.463954746
144227,779591.6937195602
173440,374395.5941725149
46749,382355.0723567547
96942,470461.9976832206
35398,342941.3660221662
30263,334283.7863855156
48194,360838.0548232012
129424,433806.77790379047
110123,418081.15436039044
33837,430132.1840607229
108049,440095.8925617801
78656,467470.1948167852
7172,305776.2299533645
66304,429750.35697212134
78058,436791.9748187596
176324,608144.5032088094
116039,356037.0342711564
151166,430970.78564010194
40210,276215.64642511174
160925,427127.68143901974
104371,555339.7338453108
78415,591530.3359947393
121434,544085.4291913521
78336,566055.0317612436
52510,393860.85276239883
64261,378473.6836620047
172084,463621.4671409286
58398,363289.18331476196
183622,591027.2517990168
48753,498366.7085484737
130190,541769.2511371713
108466,355655.3534406014
157786,476954.2556927617
87452,477672.2993875958
168853,429219.1731894061
153747,386066.13056253083
159666,389907.00620874594
71555,387789.5780821071
134319,627099.5011221434
93943,389788.33304695913
177223,648688.9641319014
93784,513523.09724235226
6380,329157.1760598075
36843,385885.1532510625
97824,389502.3065501924
64151,422359.66742425953
165946,436287.9029436186
159307,410213.1777055499
131434,404015.4866893011
14032,305844.82089356554
21341,390435.27143918804
135288,461875.6126507076
162134,440073.07679163176
166998,482035.02589739225
175067,567854.5716523237
172514,548291.7558198913
17738,304290.4612636183
67047,355085.10211985174
124014,481849.9466469185
185762,572672.7989573203
119140,592422.6207368453
142546,498568.65456320444
114400,292276.67370644555
22406,480935.8987538953
60485,420894.1814818238
91648,397478.88095530355
132526,674656.1790161007
25180,415782.7440828318
146550,429030.80139631574
19407,572975.5931137397
2620,277288.92582927935
64285,385601.41725480626
5733,332661.91177115764
87638,451852.3410051311
53244,422388.0111646604
66096,639227.3149208508
145405,421629.0512608811
180075,609567.1831065624
134959,520131.93475579796
51154,421810.7104112315
40845,270497.49467661255
170881,704469.8225552605
114464,280437.0948140301
97370,430807.18416675297
172227,459673.0956056252
107035,480724.2597467309
135274,410308.6994405654
169795,476805.1357422766
83718,419129.9126062946
42632,223629.42953510425
68198,385443.3450148355
36740,355008.86513761006
42954,297975.98391158535
5921,317090.56979099987
44668,282880.5701387907
21263,327774.4911547926
162241,506588.76559074735
169151,510911.7167528996
154334,449249.450058111
59218,362484.3138590081
37714,372243.50099012797
90024,410047.9854707422
153101,396835.85699766397
37538,284885.3756255727
32399,322472.00653655274
38946,309554.0314945905
151272,429822.2260860825
95430,530168.1903150124
16356,294924.5019660586
131496,470659.4836905039
167864,458493.50886899186
106738,435355.1634911443
33431,286466.44792140904
164505,508775.1640730466
47565,496193.1055002882
20200,344844.034222919
28507,441785.63727658987
53944,526295.2863236379
11040,598725.8783429188
106585,387981.37724132877
142562,524854.2389004312
104548,559747.5929328776
157589,472767.9854426323
26850,312657.35593146353
124331,373813.9570880807
58018,246613.2356973046
163913,524794.5491037591
97862,443419.60530496796
35187,304578.6469465074
25446,453311.17397587403
123220,413023.2737738094
144449,343150.13089397724
39920,298614.4980072635
160888,450803.4560672298
14331,376254.6754071393
60334,338557.2914061059
176978,693172.067418273
60474,453078.23829474725
4654,367616.7831248564
56214,264471.29268610984
63720,299183.0608229578
143496,517635.54780845833
33941,399976.115966937
29518,167965.2385781767
161546,477658.5533656016
118804,368366.63137266494
126852,415865.852773053
49424,428333.3524286215
18184,377643.0518885744
5408,415850.8518773498
157571,468838.6076616159
76587,356361.8281845012
128414,311364.31513958436
162481,441187.60784961085
113444,495374.10580763733
58984,500328.17634407594
134087,446575.9383134697
27723,259723.17928899574
61426,782941.3920298589
26496,303034.6254128832
8183,399780.76446017856
96508,392429.81346049625
56072,437498.67166834185
77192,432992.79767710326
84054,473458.71273333015
55624,354028.4997495873
163711,446798.484653536
81813,419436.0845812112
181000,641139.6042406866
143894,432897.85635545035
141800,453540.4841523391
30009,300174.94054849003
45917,278225.21377932274
14425,356384.0896773101
23268,269905.33908999874
1284,264654.449273715
69986,698927.5698727302
78114,437794.82368459244
128833,429360.5499356403
129335,481305.73334120814
146611,353697.17950118706
37748,343905.3491145769
156600,457038.26296792587
40761,576843.4214895499
57737,245850.05380344795
63946,408845.40335044585
12676,215291.36517340358
138376,408680.9077219991
90637,407302.2278447984
184522,603897.3660026536
92974,346774.7267132477
8857,314871.5578961554
27895,281551.7168738005
156181,503003.058718844
41834,504753.7155826809
143702,418361.7462331886
185912,759923.3723804406
11229,283762.4100589521
41300,372371.2644669252
72247,398795.5650457206
148335,462838.37391016586
7890,393400.3763210683
135138,473375.61195724254
27131,301249.65615285945
166558,504123.76114284
131032,364011.8417761893
74357,370238.3123697918
156049,360717.60939806874
82842,343481.5881537232
148527,479238.97690652387
144752,459328.7117069283
171029,443785.4634778211
59320,455157.3095497745
84110,393504.9502863922
85951,558268.3697390336
163141,468056.1649487495
147801,423388.28773613035
139213,416202.67203917407
181431,622410.7555251531
52696,660259.422989662
50605,306136.856303539
165242,477754.9454288339
110483,523993.8442236749
133442,417806.0209910904
65829,569167.1482267203
87579,401996.99975410267
91465,460696.60769881064
73701,498922.82094047836
15530,388587.4482022099
18230,435227.4097299888
33195,453050.6669019225
136148,488016.5695079712
165033,631994.3988861414
21315,338843.1273447327
91814,280629.46649537043
16891,491215.7133909271
107918,620608.7125399155
79471,459857.4734358994
63600,404610.2077640651
110049,336530.01937239955
10157,368271.64764899336
74635,446868.9707828358
25784,431575.40907106356
30356,370223.09694932675
87516,530910.2048431536
10936,538313.6846248591
52670,602352.06937333
166867,441829.3462942744
101107,456636.0574259777
76199,485917.67669669073
80888,339989.91275462933
9911,310902.8638910045
156640,443652.78522131045
48860,359029.1918172783
102849,638340.9838624615
117983,455302.81244096183
46238,394929.41063825163
59022,580366.9035042155
106646,397196.93779490713
120040,487668.56756326277
126172,368553.41304358444
80749,397814.700875224
112112,484680.23975207773
47501,359030.30232196674
13728,247007.58872003865
101768,319095.5745764196
6316,320207.81061802024
126098,687624.5056835882
59379,435433.3406554065
74454,338935.66176981945
175450,626570.5772853827
116506,444715.5854772371
147339,426764.96605044126
74001,675969.6715653752
1820,466861.0997307813
62682,383641.58544979116
137848,474063.32408212783
170742,447730.7866382224
82918,465314.03761980444
149598,293608.4566117754
44725,283791.0099012254
148899,378399.1028685634
157908,387495.6243837221
165510,439992.34283497045
101470,370244.68346672045
51743,328379.9365423692
27812,361297.8461314534
95488,378027.6014702794
121352,422613.07791730214
143803,428062.7957023951
1386,363517.22267235914
128369,430679.1426103529
141816,502131.8479625554
71069,439427.61197964434
77131,419275.28709657904
17667,346798.63881420175
52148,421871.8804982342
72854,561968.7481593324
102035,440619.53940414474
111359,352277.46333910996
17719,387652.90531752317
180849,589031.886205972
46481,279240.595769968
79814,377891.8028242553
137789,508152.5122121543
54212,274709.65965687344
33512,347073.1582327049
57246,633514.1164979625
183567,625672.8325142536
126709,426088.2148503974
38938,337165.0762130702
31497,428010.3327251065
43094,380745.6919429167
40278,321994.77427229035
174057,610722.3249908733
88538,546692.368106131
78488,640316.8851764237
170729,520892.2552184307
173992,516019.14624285785
60975,340182.6375002049
54718,269635.4554342044
178130,627980.4080686736
70033,683297.570718843
142569,432283.87040538026
139537,410918.30772572325
40735,503537.0926713541
162957,408240.18571056944
83356,501896.2880798426
32897,314587.19920648244
49245,353867.2618499309
60337,317911.81869038654
139769,568763.7165047077
162813,759677.6276873547
180789,562055.5633827605
49386,402278.3739734802
155370,424344.0317909915
143725,471480.886508078
10639,331054.9091903509
123170,352858.905180132
139150,334599.26131311175
62622,473917.6646663966
119193,422068.6056186134
75320,502293.7442879495
185227,649725.1121275936
59316,455405.04816255474
51540,259493.32686194457
37927,331193.12358965393
148730,429222.6644712796
182768,579091.7892880115
53803,437084.248742406
164062,502544.36880772386
9801,667511.3122252416
90516,462947.6194888481
126543,361162.61685491377
165546,644616.6320691507
140696,489298.0703565677
60885,448955.55571761687
71010,345450.5022693085
7762,280317.893721039
162332,429045.14636174357
132065,474152.06312599184
13990,458865.8998366258
86695,375035.59907165944
136032,677077.2693955086
181973,526964.0304180672
70720,931261.0785839681
75446,464425.4092907642
165520,420282.7208033159
73362,412327.37884091947
115013,351568.8207305629
43110,364818.6275618435
173316,518607.65071704146
163348,783830.2348927599
8539,528660.604673246
57416,439459.1383339388
147688,475919.9371651418
48843,295569.3793506462
123483,477701.4100445548
57502,160224.2122899007
41380,460351.8962202418
90332,387947.4803676111
56200,415817.16817774414
59528,734801.0435466869
62463,434869.28002158616
151089,350922.96109535615
15000,318335.3241403848
124030,379854.6125745678
146762,423469.5373664975
32542,255783.71519902308
44504,392708.80064432824
154438,470794.42388871737
92711,414018.3122517476
26861,362635.6513159436
154130,493674.2038850288
108177,476499.97058265685
85561,339062.5190358942
29523,248306.3850326208
137744,444109.6644407437
141614,422390.5958104365
154095,505631.563114557
177433,623013.6620808906
16212,326301.9220458275
179772,666861.2293117305
80229,464325.00118152355
146601,469435.9692442753
90354,423020.4406892677
16620,308691.7818076591
144520,481801.60925109836
114780,392000.8149719462
48679,446670.9510239708
161637,488791.1274580191
97266,411361.78824683506
25975,365219.6721302811
143522,393136.8150446634
111022,428599.8765307113
170004,391263.03314160614
149233,444545.76639122795
11335,219022.10747138882
178323,633749.9480583835
117545,403553.6669459059
104197,455068.88848708634
114280,441621.07538958
30527,347079.47321108886
42651,404030.0361927654
72689,451370.2419222486
50032,443843.2310568754
140037,426875.3892091382
117935,520364.11544073035
122922,406641.53596740647
28738,359571.70760679466
129413,454372.5910487098
96848,369795.55810307426
90027,468225.3483149156
123841,434338.56940265954
143815,504802.7403238563
64554,470678.7754222117
27802,272081.80112263083
55996,280505.01429778815
168480,471703.33984808484
7174,307929.91949932993
107447,420888.12999038777
109945,433595.3908573154
109304,476252.800361581
33225,184369.8111489996
31504,292742.28800961643
164868,442223.1043986777
102092,426678.7419065078
5618,360268.23574172426
127376,463492.4853919318
156938,422888.65777271485
111774,617893.4020102324
141311,566095.3329933895
68733,391573.37839802157
57288,284877.65050024336
147560,483153.45193128556
180470,539714.8038110405
30049,332936.11661548726
138841,503728.1657819604
138637,400560.49228313286
178178,707564.9719574713
69976,678845.0581726903
55984,419203.269531328
59813,186129.40472922148
142178,354837.4168414208
135075,403575.3559293769
49191,422673.10569768166
95010,407775.4687739086
179668,557791.1833409386
76006,409061.1624460956
106534,390930.89423356147
76196,486016.10872621275
145016,467163.7460738995
67069,543527.7451042471
148430,444312.628737876
173406,430457.84023303835
79182,417732.92757105845
139963,475045.75197334785
119727,330739.7379064417
14184,350973.1335851274
63325,618062.8681050133
10423,354817.69362629973
166355,480387.762148858
162216,526091.5837786148
43071,380481.64542319963
168506,454298.7949736476
30707,426930.84596933896
77637,357896.596651724
54304,303223.22896244086
71775,532738.7617037853
116543,339011.0123521881
18877,398616.1724426276
98865,400964.3480995402
169535,439621.0967991705
155674,354184.78405303694
46410,416940.2725007505
25354,371236.155181282
149242,346901.3437649726
156019,480979.79764256114
167793,465432.5406236517
13539,386490.5006654316
96889,568599.7153949247
12180,230330.3492209625
30975,435516.9546788957
141417,470748.216038872
88385,528654.4480061841
118140,456537.4831797656
78738,467580.9697249607
31269,310745.8102726006
48367,416794.69714961975
169027,423130.85786671296
109455,605638.3902278768
102048,481473.80590746616
142061,516146.6999539564
108330,421718.37497427035
44807,345608.65091048996
99343,380203.6985913233
168916,482049.21546522446
89276,626656.7414948279
51815,322518.74411918415
107171,371262.2723736487
68097,332097.1649207245
160821,453240.5371786724
19655,307637.15679683234
36940,337198.1741504043
111126,432025.1726054225
4479,317698.8732491465
85188,443137.49163454585
125357,365985.28761446034
14647,274843.87114433
150653,432997.3277335662
120056,368438.0064015115
174388,587545.9851967866
182913,574294.3366229658
54148,286051.92724096385
131866,535547.3273597071
149984,449721.27981882746
159985,436652.4225721698
95496,418413.28058206
112843,443206.3687046822
27369,250149.47411319098
169753,626818.1430465268
92534,364560.4365486902
129225,467495.314676271
13062,160484.41725478467
130722,502057.77172515495
165859,472177.7474029229
66301,442305.19991464954
107691,483227.9553388983
105232,394989.3292675715
40648,318441.1544110677
72896,605462.9701550304
44973,323258.74603908847
29347,391045.9775853017
131980,462008.23157272977
3973,289040.7610982456
40519,317208.8883760434
180446,574672.7124112006
75064,387679.3622491266
18793,389167.8368125729
149491,424298.3945855894
154754,436826.02644725447
134999,464289.02370320086
165322,510230.64105562645
108805,471545.0172039886
140691,502239.9164106861
85858,589300.2156353695
152700,449623.17651788675
185104,528094.2451936575
70218,355392.75756512297
10393,327206.10898860777
165123,485219.966479155
55106,430726.9299547581
88369,397072.7858535806
130816,391490.1790395384
31211,356238.3652371869
73304,451263.18312890857
148656,448479.02352308715
84559,342374.8013102426
151222,442347.0270575769
2069,289861.81509207305
182640,638504.6431601408
157520,421891.65132389084
153201,507032.3013334814
51319,436199.4931662777
56328,793389.7093585371
7586,290945.611104118
17286,255084.77889455177
17996,310418.2587465093
107533,386205.20159696665
63528,434259.25038968876
88024,419005.9999353824
92245,406722.1282759099
121431,505861.94401124294
117675,420964.083700019
80382,388557.1522198085
5676,387960.1290585438
85834,441086.53093111544
7544,293020.5782760255
76545,415657.35688382224
115301,359745.93276129477
89274,717031.2591773676
96978,454246.4911464686
22476,350623.0474404014
43684,341749.5721204246
103852,461046.27833781164
6660,297710.3751688613
149136,532384.1138763516
55623,336347.4162082931
118607,427049.8161535066
50815,402672.2522266627
88378,424526.7004171462
47559,413955.7847978889
96116,389968.1854827058
31651,308606.02118669054
141186,525328.0857532572
142321,659079.7038967118
47123,264342.2667416407
176333,562189.424987335
68006,557527.2388458541
36465,315330.601000694
173044,451989.90682575357
35841,289350.4012264997
64929,677944.3474826848
59246,248807.60087420786
122401,346230.8167049801
54602,340791.9394186139
139988,431654.3654555328
61441,770192.7706654731
45836,353949.6602949917
1314,336069.9821085447
172283,545498.7947061821
183939,646151.7082548896
69337,629746.8272663737
100231,441316.84168620326
184320,601095.0061455125
121624,448120.00288024783
49838,269975.2027525301
112596,406741.5395404011
92825,564251.6715136574
20599,215582.2194776808
90059,434741.85659739753
56904,652029.0831866194
140415,428966.6619381307
45486,377861.2352497184
72264,375074.30139114003
23403,402244.7562837292
57581,634733.9971259211
165475,461630.9438401967
30967,399770.43576351344
19270,384170.3480949459
39924,269004.61421450693
52520,513116.3196498404
151658,391646.987552715
145774,506486.18548259855
52004,330877.92763753555
109232,414635.44301881536
32071,252146.1701991459
421,290036.0285558296
150070,453161.70894764666
141514,359173.14568990096
137558,495321.01490841096
42863,344925.1584054625
60316,360790.44510493067
119376,468761.4647901067
96534,432968.8575609184
97787,439875.81096699584
131197,378036.4076371342
45750,388717.3330865281
24952,286028.9235861519
8713,211032.30292359198
33794,433869.534973901
155354,469010.8578490757
174630,610713.7821362262
357,248895.1640813269
52446,373517.47431008366
173530,452670.203448675
9167,320445.28574713704
2712,239233.5915773206
34228,386991.6548185591
14795,276489.03267962096
101108,483529.2906570893
182805,565691.1193859146
71207,361862.85032893345
24463,364437.78666490933
140608,420281.245623835
167009,430615.27357146674
111696,577036.2623999874
10786,292563.1796690777
104011,442123.71478911256
108425,386012.3027110669
120804,394509.89070217893
97941,430492.4744959794
107642,442838.3997404766
100312,682866.3525028005
95448,430337.0371728979
21815,338014.40427671646
149382,633290.1669407415
123994,522319.8890670662
146443,497923.93321380694
108700,369015.03720902326
119865,407775.4565388652
141913,449483.50559137855
74995,417440.6768369972
135235,314441.3303399171
48589,319407.9831468917
914,362158.5285795232
119943,361949.7739048579
99440,336684.68510749703
97930,474581.57865974586
90951,380060.1162952937
131041,413205.245958377
84731,437904.48928577336
135546,642820.7248146685
63131,387862.69989595556
25238,371084.19256907894
183854,583657.8903402099
94910,461329.3839750889
63085,348092.83620310103
164640,620519.3031228567
16313,331398.2849388034
101842,358660.75663406786
44937,352697.27015342563
170855,534266.5648370209
40121,237466.53955817793
181734,627969.2428522757
109020,529694.2937936698
54192,326814.10319460876
121171,518805.4367413622
103252,417635.6053465213
46896,216509.14570109855
175241,589235.804131253
60940,462402.5094205395
77395,372007.6727942418
83691,442517.37055326655
58884,294426.51026231213
33511,347073.1582327049
35455,193567.0299579014
74414,448623.6607787331
23654,340901.08795809833
41430,271639.7408139426
96127,416361.0435827944
68946,429380.08936304174
75029,438742.48587248364
164287,391514.719516899
7830,321934.61083951016
77185,401996.0069508214
60057,412435.82298731885
7301,260931.36468236096
90275,463599.80577824026
41898,628806.8538805081
16961,358040.13472443505
51376,305228.55558212363
115157,399621.6345138365
120634,584321.8165648796
125261,426353.4123119295
170768,480350.8192751847
127634,456256.45470337174
66815,608802.2950406461
5490,387187.5980177639
65774,703759.5515748623
84749,289062.5338430697
94989,468038.01665096247
185937,604097.3844667654
67686,469658.53575282666
132595,425923.2435849504
29101,377967.0612500427
20069,349346.41054758837
174839,582220.5746906465
146788,431770.6532576342
83092,512413.2303781984
135246,403246.59529417625
58300,315272.4607942754
140496,353380.10158673226
136826,453358.03882986994
149913,371697.7156818479
105985,469692.08141490736
112379,445778.07422629406
24595,312008.52402518096
137587,641434.4945682499
20491,223590.68412040715
18157,356250.66880412726
112473,407499.93447252735
75725,511301.88014249306
148084,615311.5369354718
163134,488173.1084287648
169551,411161.62352798594
97936,486059.7408357827
155355,407307.8844696292
169526,439908.43568595033
175592,836002.8548521872
76885,379944.2183664277
15952,362335.26237924484
163132,441722.7447954646
182445,614625.1841483766
1689,273147.5804428886
43974,351178.3744142708
44152,297342.4172502653
126131,458995.68388864346
146446,485025.0437251011
153177,483422.99625051627
155121,545229.8578812166
101310,442239.2710309383
126643,442743.19773908105
86844,511231.8704571999
181162,588197.988188615
87181,406454.90913111053
1248,353837.35973488225
59383,485416.6012188109
133350,601420.8124715375
1607,350985.8179377993
32970,341711.8578749568
26641,398409.2305373203
110327,378912.20391501236
60715,386898.4469223784
150551,415840.39185598947
58057,508024.39303059934
175585,833766.0096764873
15757,280846.9296555228
20005,327649.21965083573
60657,414316.05888338026
81819,460912.03067029844
107651,518178.6039927558
145839,518235.4934937349
109597,400039.9627002391
64677,338178.7931849856
170987,313969.5339236529
615,410194.03278028255
54169,429681.89293889096
101792,463845.2437837976
118305,403490.5346828867
47524,288499.92256646033
120095,456798.9934805044
89161,482075.1754332325
122216,373591.3275724666
105567,614315.0705745595
90278,463599.80577824026
133638,442732.9996863971
25528,410958.01066820975
69881,605874.786236829
78321,500890.4041997185
55247,267411.9442876249
105381,440967.4024808406
81889,368860.6549527245
87805,472093.9143805575
96458,463746.4585155968
42652,420969.56039543764
23784,385356.18508735904
162263,467277.96934189077
185322,586008.8315174591
95243,439653.2861516881
98025,470133.89846838755
121413,477503.9889240355
16255,342320.6619382767
169864,559696.3051248898
106745,410863.3584187782
35269,382827.275998157
182962,655341.8762444288
67245,314264.1405474026
146159,527174.3142114598
153321,549012.3364026516
171081,590566.1867342815
59992,311235.99755399395
87375,419323.7124336297
45489,374232.3656652905
133891,415230.91684699646
28201,359191.41903122
128771,613581.5373124698
100544,398040.5831516391
117827,472079.01775963325
125112,489878.8434971241
132026,468384.52691209526
154774,470243.25595986005
26452,257523.10728198744
48876,263334.7737859895
114699,371681.64998954686
29310,414597.2812963271
155233,348785.7802595359
32887,292205.5181706332
124252,445533.94150099327
101533,438130.6636908845
166041,469459.51075270015
40559,397420.3500766573
37378,574856.493190364
33652,372127.1696617542
64519,640835.0138960707
152802,508157.61136731616
34834,324015.5698606955
136017,589085.4868480294
146936,543309.107430884
1925,312205.96463685
177820,547338.8166245866
145449,362376.0409506229
179983,619063.1036015642
167017,417478.9766024321
143174,418611.3323196645
70316,494108.97475014447
147948,616074.4674355089
181211,807456.9771229429
158809,507904.91850001336
155623,462451.29882531887
71979,506228.0652743361
41846,550073.8918004633
18305,403576.8053607786
94821,382525.31975963287
48673,453742.57448336267
43984,343332.49284637184
92650,431249.5088387226
29386,392664.9665876743
1810,359811.2268882792
127679,433114.459159462
51871,315370.33104304655
8150,341085.2628674507
124650,445768.2860393153
41453,356549.31634825
134106,411497.1479626891
56369,792282.8740341794
168013,515466.46176209755
26047,410308.15254796186
51867,408373.06165097246
105710,417722.3248557131
123195,354007.739970251
120616,415680.09952299687
27126,306081.77060002217
11811,304817.7147023083
